fit,income_group,target_pop,hs_constraints,vaccine_doses,vaccine,max_coverage,age_groups_covered,age_groups_covered_d3,vacc_start,dt,repetition,seeding_cases,vacc_per_week,ab_model_infection,t_d3,R0_t3_in,max_Rt,vfr,vfr_time1,vfr_time2,mu_ab_infection,ICU_scal_omicron,scenario,name,strategy,mu_ab_d1,mu_ab_d2,k,dose_3_fold_increase,hl_s,hl_l,period_s,period_l,ab_50,ab_50_severe,std10,max_Rt_omicron,hosp_scal_omicron
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,3,Pfizer,0.9,15,15,1/1/2021,0.25,8,10,0.05,TRUE,180,3/1/2022,3,5.5,11/27/2021,12/31/2021,1.7,0.42,453,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.25,0.6
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,3,Pfizer,0.9,15,15,1/1/2021,0.25,8,10,0.05,TRUE,180,3/2/2022,3,3.9,11/27/2021,12/31/2021,1.7,0.42,454,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3,0.5
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,3,Pfizer,0.9,15,15,1/1/2021,0.25,8,10,0.05,TRUE,180,3/2/2022,3,2.9,11/27/2021,12/31/2021,1.7,0.42,455,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,2.75,0.3
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,3,Pfizer,0.9,15,15,1/1/2021,0.25,8,10,0.05,TRUE,180,3/2/2022,3,5.5,11/27/2021,12/31/2021,1.7,0.42,456,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.25,0.6
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,3,Pfizer,0.9,15,15,1/1/2021,0.25,9,10,0.05,TRUE,180,8/1/2021,3,3.9,11/27/2021,12/31/2021,1.7,0.42,457,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3,0.5
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,3,Pfizer,0.9,15,15,1/1/2021,0.25,9,10,0.05,TRUE,180,8/1/2021,3,2.9,11/27/2021,12/31/2021,1.7,0.42,458,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,2.75,0.3
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,3,Pfizer,0.9,15,15,1/1/2021,0.25,9,10,0.05,TRUE,180,8/1/2021,3,5.5,11/27/2021,12/31/2021,1.7,0.42,459,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.25,0.6
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,3,Pfizer,0.9,15,15,1/1/2021,0.25,9,10,0.05,TRUE,180,10/1/2021,3,3.9,11/27/2021,12/31/2021,1.7,0.42,460,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3,0.5
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,3,Pfizer,0.9,15,15,1/1/2021,0.25,9,10,0.05,TRUE,180,10/1/2021,3,2.9,11/27/2021,12/31/2021,1.7,0.42,461,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,2.75,0.3
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,3,Pfizer,0.9,15,15,1/1/2021,0.25,9,10,0.05,TRUE,180,10/1/2021,3,5.5,11/27/2021,12/31/2021,1.7,0.42,462,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.25,0.6
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,3,Pfizer,0.9,15,15,1/1/2021,0.25,9,10,0.05,TRUE,180,3/1/2022,3,3.9,11/27/2021,12/31/2021,1.7,0.42,463,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3,0.5
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,3,Pfizer,0.9,15,15,1/1/2021,0.25,9,10,0.05,TRUE,180,3/1/2022,3,2.9,11/27/2021,12/31/2021,1.7,0.42,464,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,2.75,0.3
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,3,Pfizer,0.9,15,15,1/1/2021,0.25,9,10,0.05,TRUE,180,3/1/2022,3,5.5,11/27/2021,12/31/2021,1.7,0.42,465,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.25,0.6
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,3,Pfizer,0.9,15,15,1/1/2021,0.25,9,10,0.05,TRUE,180,3/2/2022,3,3.9,11/27/2021,12/31/2021,1.7,0.42,466,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3,0.5
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,3,Pfizer,0.9,15,15,1/1/2021,0.25,9,10,0.05,TRUE,180,3/2/2022,3,2.9,11/27/2021,12/31/2021,1.7,0.42,467,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,2.75,0.3
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,3,Pfizer,0.9,15,15,1/1/2021,0.25,9,10,0.05,TRUE,180,3/2/2022,3,5.5,11/27/2021,12/31/2021,1.7,0.42,468,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.25,0.6
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,3,Pfizer,0.9,15,15,1/1/2021,0.25,10,10,0.05,TRUE,180,8/1/2021,3,3.9,11/27/2021,12/31/2021,1.7,0.42,469,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3,0.5
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,3,Pfizer,0.9,15,15,1/1/2021,0.25,10,10,0.05,TRUE,180,8/1/2021,3,2.9,11/27/2021,12/31/2021,1.7,0.42,470,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,2.75,0.3
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,3,Pfizer,0.9,15,15,1/1/2021,0.25,10,10,0.05,TRUE,180,8/1/2021,3,5.5,11/27/2021,12/31/2021,1.7,0.42,471,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.25,0.6
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,3,Pfizer,0.9,15,15,1/1/2021,0.25,10,10,0.05,TRUE,180,10/1/2021,3,3.9,11/27/2021,12/31/2021,1.7,0.42,472,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3,0.5
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,3,Pfizer,0.9,15,15,1/1/2021,0.25,10,10,0.05,TRUE,180,10/1/2021,3,2.9,11/27/2021,12/31/2021,1.7,0.42,473,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,2.75,0.3
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,3,Pfizer,0.9,15,15,1/1/2021,0.25,10,10,0.05,TRUE,180,10/1/2021,3,5.5,11/27/2021,12/31/2021,1.7,0.42,474,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.25,0.6
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,3,Pfizer,0.9,15,15,1/1/2021,0.25,10,10,0.05,TRUE,180,3/1/2022,3,3.9,11/27/2021,12/31/2021,1.7,0.42,475,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3,0.5
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,3,Pfizer,0.9,15,15,1/1/2021,0.25,10,10,0.05,TRUE,180,3/1/2022,3,2.9,11/27/2021,12/31/2021,1.7,0.42,476,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,2.75,0.3
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,3,Pfizer,0.9,15,15,1/1/2021,0.25,10,10,0.05,TRUE,180,3/1/2022,3,5.5,11/27/2021,12/31/2021,1.7,0.42,477,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.25,0.6
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,3,Pfizer,0.9,15,15,1/1/2021,0.25,10,10,0.05,TRUE,180,3/2/2022,3,3.9,11/27/2021,12/31/2021,1.7,0.42,478,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3,0.5
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,3,Pfizer,0.9,15,15,1/1/2021,0.25,10,10,0.05,TRUE,180,3/2/2022,3,2.9,11/27/2021,12/31/2021,1.7,0.42,479,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,2.75,0.3
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,3,Pfizer,0.9,15,15,1/1/2021,0.25,10,10,0.05,TRUE,180,3/2/2022,3,5.5,11/27/2021,12/31/2021,1.7,0.42,480,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.25,0.6
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,3,Pfizer,0.9,15,15,1/1/2021,0.25,11,10,0.05,TRUE,180,8/1/2021,3,3.9,11/27/2021,12/31/2021,1.7,0.42,481,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3,0.5
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,3,Pfizer,0.9,15,15,1/1/2021,0.25,11,10,0.05,TRUE,180,8/1/2021,3,2.9,11/27/2021,12/31/2021,1.7,0.42,482,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,2.75,0.3
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,3,Pfizer,0.9,15,15,1/1/2021,0.25,11,10,0.05,TRUE,180,8/1/2021,3,5.5,11/27/2021,12/31/2021,1.7,0.42,483,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.25,0.6
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,3,Pfizer,0.9,15,15,1/1/2021,0.25,11,10,0.05,TRUE,180,10/1/2021,3,3.9,11/27/2021,12/31/2021,1.7,0.42,484,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3,0.5
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,3,Pfizer,0.9,15,15,1/1/2021,0.25,11,10,0.05,TRUE,180,10/1/2021,3,2.9,11/27/2021,12/31/2021,1.7,0.42,485,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,2.75,0.3
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,3,Pfizer,0.9,15,15,1/1/2021,0.25,11,10,0.05,TRUE,180,10/1/2021,3,5.5,11/27/2021,12/31/2021,1.7,0.42,486,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.25,0.6
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,3,Pfizer,0.9,15,15,1/1/2021,0.25,11,10,0.05,TRUE,180,3/1/2022,3,3.9,11/27/2021,12/31/2021,1.7,0.42,487,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3,0.5
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,3,Pfizer,0.9,15,15,1/1/2021,0.25,11,10,0.05,TRUE,180,3/1/2022,3,2.9,11/27/2021,12/31/2021,1.7,0.42,488,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,2.75,0.3
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,3,Pfizer,0.9,15,15,1/1/2021,0.25,11,10,0.05,TRUE,180,3/1/2022,3,5.5,11/27/2021,12/31/2021,1.7,0.42,489,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.25,0.6
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,3,Pfizer,0.9,15,15,1/1/2021,0.25,11,10,0.05,TRUE,180,3/2/2022,3,3.9,11/27/2021,12/31/2021,1.7,0.42,490,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3,0.5
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,3,Pfizer,0.9,15,15,1/1/2021,0.25,11,10,0.05,TRUE,180,3/2/2022,3,2.9,11/27/2021,12/31/2021,1.7,0.42,491,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,2.75,0.3
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,3,Pfizer,0.9,15,15,1/1/2021,0.25,11,10,0.05,TRUE,180,3/2/2022,3,5.5,11/27/2021,12/31/2021,1.7,0.42,492,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.25,0.6
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,3,Pfizer,0.9,15,15,1/1/2021,0.25,12,10,0.05,TRUE,180,8/1/2021,3,3.9,11/27/2021,12/31/2021,1.7,0.42,493,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3,0.5
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,3,Pfizer,0.9,15,15,1/1/2021,0.25,12,10,0.05,TRUE,180,8/1/2021,3,2.9,11/27/2021,12/31/2021,1.7,0.42,494,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,2.75,0.3
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,3,Pfizer,0.9,15,15,1/1/2021,0.25,12,10,0.05,TRUE,180,8/1/2021,3,5.5,11/27/2021,12/31/2021,1.7,0.42,495,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.25,0.6
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,3,Pfizer,0.9,15,15,1/1/2021,0.25,12,10,0.05,TRUE,180,10/1/2021,3,3.9,11/27/2021,12/31/2021,1.7,0.42,496,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3,0.5
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,3,Pfizer,0.9,15,15,1/1/2021,0.25,12,10,0.05,TRUE,180,10/1/2021,3,2.9,11/27/2021,12/31/2021,1.7,0.42,497,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,2.75,0.3
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,3,Pfizer,0.9,15,15,1/1/2021,0.25,12,10,0.05,TRUE,180,10/1/2021,3,5.5,11/27/2021,12/31/2021,1.7,0.42,498,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.25,0.6
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,3,Pfizer,0.9,15,15,1/1/2021,0.25,12,10,0.05,TRUE,180,3/1/2022,3,3.9,11/27/2021,12/31/2021,1.7,0.42,499,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3,0.5
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,3,Pfizer,0.9,15,15,1/1/2021,0.25,12,10,0.05,TRUE,180,3/1/2022,3,2.9,11/27/2021,12/31/2021,1.7,0.42,500,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,2.75,0.3
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,3,Pfizer,0.9,15,15,1/1/2021,0.25,12,10,0.05,TRUE,180,3/1/2022,3,5.5,11/27/2021,12/31/2021,1.7,0.42,501,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.25,0.6
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,3,Pfizer,0.9,15,15,1/1/2021,0.25,12,10,0.05,TRUE,180,3/2/2022,3,3.9,11/27/2021,12/31/2021,1.7,0.42,502,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3,0.5
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,3,Pfizer,0.9,15,15,1/1/2021,0.25,12,10,0.05,TRUE,180,3/2/2022,3,2.9,11/27/2021,12/31/2021,1.7,0.42,503,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,2.75,0.3
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,3,Pfizer,0.9,15,15,1/1/2021,0.25,12,10,0.05,TRUE,180,3/2/2022,3,5.5,11/27/2021,12/31/2021,1.7,0.42,504,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.25,0.6
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,HIC,1000000,Present,3,Pfizer,0.9,15,15,1/1/2021,0.25,13,10,0.05,TRUE,180,8/1/2021,3,3.9,11/27/2021,12/31/2021,1.7,0.42,505,rq3_hic_abmodel_omicron_SD1,realistic,0.08553537475176577,0.4039617957646384,3.0857413230449935,1.5524602422723015,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3,0.5
