fit,income_group,target_pop,hs_constraints,vaccine_doses,vaccine,max_coverage,age_groups_covered,vacc_start,dt,repetition,seeding_cases,vacc_per_week,ab_model_infection,t_d3,max_Rt,vfr,vfr_time1,vfr_time2,mu_ab_infection,ICU_scal_omicron,scenario,name,strategy,mu_ab_d1,mu_ab_d2,k,dose_3_fold_increase,hl_s,hl_l,period_s,period_l,ab_50,ab_50_severe,std10,max_Rt_omicron,hosp_scal_omicron
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,4/1/2021,0.25,1,10,0.02,TRUE,180,4,3.9,11/27/2021,12/31/2021,1.7,0.42,361,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4,0.5
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,4/1/2021,0.25,1,10,0.02,TRUE,180,4,2.9,11/27/2021,12/31/2021,1.7,0.42,362,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.75,0.3
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,4/1/2021,0.25,1,10,0.02,TRUE,180,4,5.5,11/27/2021,12/31/2021,1.7,0.42,363,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4.25,0.6
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,4/1/2021,0.25,1,10,0.015,TRUE,180,4,3.9,11/27/2021,12/31/2021,1.7,0.42,364,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4,0.5
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,4/1/2021,0.25,1,10,0.015,TRUE,180,4,2.9,11/27/2021,12/31/2021,1.7,0.42,365,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.75,0.3
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,4/1/2021,0.25,1,10,0.015,TRUE,180,4,5.5,11/27/2021,12/31/2021,1.7,0.42,366,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4.25,0.6
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,4/1/2021,0.25,2,10,0.02,TRUE,180,4,3.9,11/27/2021,12/31/2021,1.7,0.42,367,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4,0.5
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,4/1/2021,0.25,2,10,0.02,TRUE,180,4,2.9,11/27/2021,12/31/2021,1.7,0.42,368,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.75,0.3
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,4/1/2021,0.25,2,10,0.02,TRUE,180,4,5.5,11/27/2021,12/31/2021,1.7,0.42,369,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4.25,0.6
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,4/1/2021,0.25,2,10,0.015,TRUE,180,4,3.9,11/27/2021,12/31/2021,1.7,0.42,370,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4,0.5
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,4/1/2021,0.25,2,10,0.015,TRUE,180,4,2.9,11/27/2021,12/31/2021,1.7,0.42,371,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.75,0.3
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,4/1/2021,0.25,2,10,0.015,TRUE,180,4,5.5,11/27/2021,12/31/2021,1.7,0.42,372,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4.25,0.6
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,4/1/2021,0.25,3,10,0.02,TRUE,180,4,3.9,11/27/2021,12/31/2021,1.7,0.42,373,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4,0.5
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,4/1/2021,0.25,3,10,0.02,TRUE,180,4,2.9,11/27/2021,12/31/2021,1.7,0.42,374,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.75,0.3
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,4/1/2021,0.25,3,10,0.02,TRUE,180,4,5.5,11/27/2021,12/31/2021,1.7,0.42,375,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4.25,0.6
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,4/1/2021,0.25,3,10,0.015,TRUE,180,4,3.9,11/27/2021,12/31/2021,1.7,0.42,376,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4,0.5
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,4/1/2021,0.25,3,10,0.015,TRUE,180,4,2.9,11/27/2021,12/31/2021,1.7,0.42,377,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.75,0.3
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,4/1/2021,0.25,3,10,0.015,TRUE,180,4,5.5,11/27/2021,12/31/2021,1.7,0.42,378,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4.25,0.6
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,4/1/2021,0.25,4,10,0.02,TRUE,180,4,3.9,11/27/2021,12/31/2021,1.7,0.42,379,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4,0.5
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,4/1/2021,0.25,4,10,0.02,TRUE,180,4,2.9,11/27/2021,12/31/2021,1.7,0.42,380,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.75,0.3
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,4/1/2021,0.25,4,10,0.02,TRUE,180,4,5.5,11/27/2021,12/31/2021,1.7,0.42,381,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4.25,0.6
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,4/1/2021,0.25,4,10,0.015,TRUE,180,4,3.9,11/27/2021,12/31/2021,1.7,0.42,382,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4,0.5
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,4/1/2021,0.25,4,10,0.015,TRUE,180,4,2.9,11/27/2021,12/31/2021,1.7,0.42,383,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.75,0.3
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,4/1/2021,0.25,4,10,0.015,TRUE,180,4,5.5,11/27/2021,12/31/2021,1.7,0.42,384,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4.25,0.6
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,4/1/2021,0.25,5,10,0.02,TRUE,180,4,3.9,11/27/2021,12/31/2021,1.7,0.42,385,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4,0.5
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,4/1/2021,0.25,5,10,0.02,TRUE,180,4,2.9,11/27/2021,12/31/2021,1.7,0.42,386,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.75,0.3
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,4/1/2021,0.25,5,10,0.02,TRUE,180,4,5.5,11/27/2021,12/31/2021,1.7,0.42,387,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4.25,0.6
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,4/1/2021,0.25,5,10,0.015,TRUE,180,4,3.9,11/27/2021,12/31/2021,1.7,0.42,388,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4,0.5
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,4/1/2021,0.25,5,10,0.015,TRUE,180,4,2.9,11/27/2021,12/31/2021,1.7,0.42,389,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.75,0.3
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,4/1/2021,0.25,5,10,0.015,TRUE,180,4,5.5,11/27/2021,12/31/2021,1.7,0.42,390,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4.25,0.6
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,4/1/2021,0.25,6,10,0.02,TRUE,180,4,3.9,11/27/2021,12/31/2021,1.7,0.42,391,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4,0.5
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,4/1/2021,0.25,6,10,0.02,TRUE,180,4,2.9,11/27/2021,12/31/2021,1.7,0.42,392,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.75,0.3
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,4/1/2021,0.25,6,10,0.02,TRUE,180,4,5.5,11/27/2021,12/31/2021,1.7,0.42,393,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4.25,0.6
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,4/1/2021,0.25,6,10,0.015,TRUE,180,4,3.9,11/27/2021,12/31/2021,1.7,0.42,394,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4,0.5
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,4/1/2021,0.25,6,10,0.015,TRUE,180,4,2.9,11/27/2021,12/31/2021,1.7,0.42,395,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.75,0.3
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,4/1/2021,0.25,6,10,0.015,TRUE,180,4,5.5,11/27/2021,12/31/2021,1.7,0.42,396,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4.25,0.6
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,4/1/2021,0.25,7,10,0.02,TRUE,180,4,3.9,11/27/2021,12/31/2021,1.7,0.42,397,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4,0.5
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,4/1/2021,0.25,7,10,0.02,TRUE,180,4,2.9,11/27/2021,12/31/2021,1.7,0.42,398,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.75,0.3
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,4/1/2021,0.25,7,10,0.02,TRUE,180,4,5.5,11/27/2021,12/31/2021,1.7,0.42,399,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4.25,0.6
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,4/1/2021,0.25,7,10,0.015,TRUE,180,4,3.9,11/27/2021,12/31/2021,1.7,0.42,400,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4,0.5
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,4/1/2021,0.25,7,10,0.015,TRUE,180,4,2.9,11/27/2021,12/31/2021,1.7,0.42,401,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.75,0.3
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,4/1/2021,0.25,7,10,0.015,TRUE,180,4,5.5,11/27/2021,12/31/2021,1.7,0.42,402,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4.25,0.6
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,4/1/2021,0.25,8,10,0.02,TRUE,180,4,3.9,11/27/2021,12/31/2021,1.7,0.42,403,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4,0.5
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,4/1/2021,0.25,8,10,0.02,TRUE,180,4,2.9,11/27/2021,12/31/2021,1.7,0.42,404,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.75,0.3
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,4/1/2021,0.25,8,10,0.02,TRUE,180,4,5.5,11/27/2021,12/31/2021,1.7,0.42,405,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4.25,0.6
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,4/1/2021,0.25,8,10,0.015,TRUE,180,4,3.9,11/27/2021,12/31/2021,1.7,0.42,406,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4,0.5
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,4/1/2021,0.25,8,10,0.015,TRUE,180,4,2.9,11/27/2021,12/31/2021,1.7,0.42,407,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.75,0.3
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,4/1/2021,0.25,8,10,0.015,TRUE,180,4,5.5,11/27/2021,12/31/2021,1.7,0.42,408,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4.25,0.6
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,4/1/2021,0.25,9,10,0.02,TRUE,180,4,3.9,11/27/2021,12/31/2021,1.7,0.42,409,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4,0.5
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,4/1/2021,0.25,9,10,0.02,TRUE,180,4,2.9,11/27/2021,12/31/2021,1.7,0.42,410,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.75,0.3
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,4/1/2021,0.25,9,10,0.02,TRUE,180,4,5.5,11/27/2021,12/31/2021,1.7,0.42,411,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4.25,0.6
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,4/1/2021,0.25,9,10,0.015,TRUE,180,4,3.9,11/27/2021,12/31/2021,1.7,0.42,412,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4,0.5
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,3,Oxford-AstraZeneca,0.8,9,4/1/2021,0.25,9,10,0.015,TRUE,180,4,2.9,11/27/2021,12/31/2021,1.7,0.42,413,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.75,0.3
